GOID	TERM
GO:0010715	regulation of extracellular matrix disassembly
GO:0002036	regulation of L-glutamate import across plasma membrane
GO:0021907	fibroblast growth factor receptor signaling pathway involved in spinal cord anterior/posterior pattern formation
GO:0042058	regulation of epidermal growth factor receptor signaling pathway
GO:2000757	negative regulation of peptidyl-lysine acetylation
GO:0071045	nuclear histone mRNA catabolic process
GO:0099161	regulation of presynaptic dense core granule exocytosis
GO:1901211	negative regulation of cardiac chamber formation
GO:0090085	regulation of protein deubiquitination
GO:0120215	positive regulation of histidine biosynthetic process
GO:1905171	positive regulation of protein localization to phagocytic vesicle
GO:0045588	positive regulation of gamma-delta T cell differentiation
GO:2000296	negative regulation of hydrogen peroxide catabolic process
GO:2000510	positive regulation of dendritic cell chemotaxis
GO:0044147	negative regulation of formation of structure involved in a symbiotic process
GO:2000722	regulation of cardiac vascular smooth muscle cell differentiation
GO:1902213	positive regulation of prolactin signaling pathway
GO:1902183	regulation of shoot apical meristem development
GO:0010975	regulation of neuron projection development
GO:0099536	synaptic signaling
GO:0061050	regulation of cell growth involved in cardiac muscle cell development
GO:1905251	epidermal growth factor receptor signaling pathway involved in heart process
GO:0141111	positive regulation of cGAS/STING signaling pathway
GO:1904963	regulation of phytol biosynthetic process
GO:2000007	negative regulation of metanephric comma-shaped body morphogenesis
GO:1905865	negative regulation of Atg1/ULK1 kinase complex assembly
GO:0060058	positive regulation of apoptotic process involved in mammary gland involution
GO:1905128	positive regulation of axo-dendritic protein transport
GO:1902068	regulation of sphingolipid mediated signaling pathway
GO:1903726	negative regulation of phospholipid metabolic process
GO:2000607	negative regulation of cell proliferation involved in mesonephros development
GO:0070562	regulation of vitamin D receptor signaling pathway
GO:0014014	negative regulation of gliogenesis
GO:1901094	negative regulation of protein homotetramerization
GO:2000956	positive regulation of cyclodextrin metabolic process
GO:1903569	positive regulation of protein localization to ciliary membrane
GO:1905735	regulation of L-proline import across plasma membrane
GO:0150099	neuron-glial cell signaling
GO:0048577	negative regulation of short-day photoperiodism, flowering
GO:0071642	positive regulation of macrophage inflammatory protein 1 alpha production
GO:1905090	negative regulation of type 2 mitophagy
GO:2000504	positive regulation of blood vessel remodeling
GO:0003111	positive regulation of heart rate by circulating epinephrine
GO:0071663	positive regulation of granzyme B production
GO:0061217	regulation of mesonephros development
GO:0000821	regulation of arginine metabolic process
GO:1903058	positive regulation of melanosome organization
GO:1902004	positive regulation of amyloid-beta formation
GO:0042989	sequestering of actin monomers
GO:1900657	positive regulation of diorcinol biosynthetic process
GO:0042102	positive regulation of T cell proliferation
GO:0043416	regulation of skeletal muscle tissue regeneration
GO:2000063	positive regulation of ureter smooth muscle cell differentiation
GO:0098921	retrograde trans-synaptic signaling by endocannabinoid
GO:0090327	negative regulation of locomotion involved in locomotory behavior
GO:0043310	negative regulation of eosinophil degranulation
GO:1904504	positive regulation of lipophagy
GO:0010819	regulation of T cell chemotaxis
GO:1900208	regulation of cardiolipin metabolic process
GO:0034092	negative regulation of maintenance of sister chromatid cohesion
GO:0000409	regulation of transcription by galactose
GO:1902461	negative regulation of mesenchymal stem cell proliferation
GO:2000342	negative regulation of chemokine (C-X-C motif) ligand 2 production
GO:1901843	positive regulation of high voltage-gated calcium channel activity
GO:0038173	interleukin-17A-mediated signaling pathway
GO:0048386	positive regulation of retinoic acid receptor signaling pathway
GO:0062225	negative regulation of somatic muscle development
GO:2000172	regulation of branching morphogenesis of a nerve
GO:0010691	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to nutrient levels
GO:0046885	regulation of hormone biosynthetic process
GO:2000203	regulation of ribosomal large subunit export from nucleus
GO:0062133	negative regulation of L-glutamine biosynthetic process
GO:2000108	positive regulation of leukocyte apoptotic process
GO:2000631	regulation of pre-miRNA processing
GO:0062132	regulation of L-glutamine biosynthetic process
GO:0070447	positive regulation of oligodendrocyte progenitor proliferation
GO:0002627	positive regulation of T cell antigen processing and presentation
GO:0010083	regulation of vegetative meristem growth
GO:0046136	positive regulation of vitamin metabolic process
GO:2000355	negative regulation of ovarian follicle development
GO:1901433	positive regulation of response to cycloalkane
GO:0140131	positive regulation of lymphocyte chemotaxis
GO:0044727	epigenetic programing of male pronucleus
GO:1903488	negative regulation of lactation
GO:0120006	regulation of glutamatergic neuron differentiation
GO:0141212	phospholipase C/protein kinase C signal transduction
GO:0031396	regulation of protein ubiquitination
GO:0045687	positive regulation of glial cell differentiation
GO:0044345	stromal-epithelial cell signaling involved in prostate gland development
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway
GO:1904990	regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway
GO:1903595	positive regulation of histamine secretion by mast cell
GO:0140251	regulation protein catabolic process at presynapse
GO:1904149	regulation of microglial cell mediated cytotoxicity
GO:0032970	regulation of actin filament-based process
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:1902953	positive regulation of ER to Golgi vesicle-mediated transport
GO:0032488	Cdc42 protein signal transduction
GO:0030857	negative regulation of epithelial cell differentiation
GO:1902010	negative regulation of translation in response to endoplasmic reticulum stress
GO:1903543	positive regulation of exosomal secretion
GO:0160164	negative regulation of chromatin loopin
GO:1901435	negative regulation of toluene catabolic process
GO:1902863	regulation of embryonic camera-type eye development
GO:1902993	positive regulation of amyloid precursor protein catabolic process
GO:0032480	negative regulation of type I interferon production
GO:1900741	regulation of filamentous growth of a population of unicellular organisms in response to pH
GO:0070172	positive regulation of tooth mineralization
GO:0006141	regulation of purine nucleobase metabolic process
GO:0033633	negative regulation of cell-cell adhesion mediated by integrin
GO:0001813	regulation of antibody-dependent cellular cytotoxicity
GO:0110139	negative regulation of imaginal disc-derived leg joint morphogenesis
GO:0050687	negative regulation of defense response to virus
GO:1903133	negative regulation of tube lumen cavitation
GO:0010596	negative regulation of endothelial cell migration
GO:0036522	negative regulation by symbiont of host protein localization to phagocytic vesicle
GO:0060909	regulation of DNA replication initiation involved in plasmid copy number maintenance
GO:0045594	positive regulation of cumulus cell differentiation
GO:1900917	regulation of octadecene metabolic process
GO:1905036	positive regulation of antifungal innate immune response
GO:0035078	induction of programmed cell death by ecdysone
GO:1904330	positive regulation of myofibroblast contraction
GO:0110003	regulation of tRNA C5-cytosine methylation
GO:1900336	regulation of methane biosynthetic process from carbon monoxide
GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway
GO:0045639	positive regulation of myeloid cell differentiation
GO:0043417	negative regulation of skeletal muscle tissue regeneration
GO:1900027	regulation of ruffle assembly
GO:0090187	positive regulation of pancreatic juice secretion
GO:0160177	positive regulation of autophagosome-lysosome fusion
GO:0039016	cell-cell signaling involved in pronephros development
GO:1900181	negative regulation of protein localization to nucleus
GO:0045601	regulation of endothelial cell differentiation
GO:0071882	phospholipase C-activating adrenergic receptor signaling pathway
GO:1902576	negative regulation of nuclear cell cycle DNA replication
GO:1901533	negative regulation of hematopoietic progenitor cell differentiation
GO:1904570	negative regulation of selenocysteine incorporation
