GOID	TERM
GO:1905075	positive regulation of tight junction disassembly
GO:1904367	positive regulation of chemokinesis
GO:1900332	positive regulation of methane biosynthetic process from trimethylamine
GO:1901992	positive regulation of mitotic cell cycle phase transition
GO:1900493	positive regulation of [4Fe-4S] cluster assembly
GO:0006957	complement activation, alternative pathway
GO:0002597	positive regulation of antigen processing and presentation of peptide antigen via MHC class Ib
GO:0032874	positive regulation of stress-activated MAPK cascade
GO:0141011	siRNA-mediated retrotransposon silencing by mRNA destabilization
GO:0070795	positive regulation of conidiophore development
GO:0072696	positive regulation of DNA recombination at telomere
GO:0075269	positive regulation of aecium development
GO:1905418	positive regulation of amoeboid sperm motility
GO:2000445	positive regulation of toll-like receptor 21 signaling pathway
GO:0048336	positive regulation of mesodermal cell fate determination
GO:0032008	positive regulation of TOR signaling
GO:1903691	positive regulation of wound healing, spreading of epidermal cells
GO:0051781	positive regulation of cell division
GO:0045848	positive regulation of nitrogen utilization
GO:2000309	positive regulation of tumor necrosis factor (ligand) superfamily member 11 production
GO:0048584	positive regulation of response to stimulus
GO:0062227	positive regulation of adult somatic muscle development
GO:0060370	susceptibility to T cell mediated cytotoxicity
GO:2000066	positive regulation of cortisol biosynthetic process
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis
GO:1903188	positive regulation of vitellogenesis
GO:1902167	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0062087	positive regulation of vein smooth muscle contraction
GO:2000240	positive regulation of tRNA export from nucleus
GO:0002833	positive regulation of response to biotic stimulus
GO:0120132	positive regulation of apoptotic process in bone marrow cell
GO:0060094	positive regulation of synaptic transmission, glycinergic
GO:1905914	positive regulation of calcium ion export across plasma membrane
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
GO:0045931	positive regulation of mitotic cell cycle
GO:1900642	positive regulation of austinol biosynthetic process
GO:0070810	positive regulation of Hulle cell development
GO:0090053	positive regulation of pericentric heterochromatin formation
GO:1901508	positive regulation of acylglycerol transport
GO:0070374	positive regulation of ERK1 and ERK2 cascade
GO:0090129	positive regulation of synapse maturation
GO:0051544	positive regulation of elastin biosynthetic process
GO:1901018	positive regulation of potassium ion transmembrane transporter activity
GO:0071645	positive regulation of chemokine (C-C motif) ligand 4 production
GO:2000661	positive regulation of interleukin-1-mediated signaling pathway
GO:0031496	positive regulation of mating type switching
GO:2000228	positive regulation of pancreatic A cell differentiation
GO:0034170	toll-like receptor 11 signaling pathway
GO:0002907	positive regulation of mature B cell apoptotic process
GO:1903902	positive regulation of viral life cycle
GO:2000700	positive regulation of cardiac muscle cell myoblast differentiation
GO:0050806	positive regulation of synaptic transmission
GO:0120041	positive regulation of macrophage proliferation
GO:0031643	positive regulation of myelination
GO:0075291	positive regulation of aplanospore formation
GO:0090372	positive regulation of glycerol transport
GO:2000379	positive regulation of reactive oxygen species metabolic process
GO:0006956	complement activation
GO:0045823	positive regulation of heart contraction
GO:1904407	positive regulation of nitric oxide metabolic process
GO:0031346	positive regulation of cell projection organization
GO:1905029	positive regulation of membrane depolarization during AV node cell action potential
GO:1902255	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:0048578	positive regulation of long-day photoperiodism, flowering
GO:2000771	positive regulation of establishment or maintenance of cell polarity regulating cell shape
GO:1904757	positive regulation of gut granule assembly
GO:1903078	positive regulation of protein localization to plasma membrane
GO:0060149	negative regulation of post-transcriptional gene silencing
GO:0045739	positive regulation of DNA repair
GO:0150107	positive regulation of protein localization to cell-cell junction
GO:0051515	positive regulation of monopolar cell growth
GO:1905488	positive regulation of anterior/posterior axon guidance
GO:0050871	positive regulation of B cell activation
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway
GO:1902365	positive regulation of protein localization to spindle pole body
GO:0043950	positive regulation of cAMP-mediated signaling
GO:0051623	positive regulation of norepinephrine uptake
GO:0048639	positive regulation of developmental growth
GO:2000698	positive regulation of epithelial cell differentiation involved in kidney development
GO:0003061	positive regulation of the force of heart contraction by norepinephrine
GO:0045740	positive regulation of DNA replication
GO:0043123	positive regulation of canonical NF-kappaB signal transduction
GO:1904146	positive regulation of meiotic cell cycle process involved in oocyte maturation
GO:0090319	positive regulation of chylomicron remodeling
GO:0110028	positive regulation of mitotic spindle organization
GO:1904778	positive regulation of protein localization to cell cortex
GO:0023059	positive adaptation of signaling pathway
GO:1905338	negative regulation of cohesin unloading
GO:1900054	positive regulation of retinoic acid biosynthetic process
GO:0033626	positive regulation of integrin activation by cell surface receptor linked signal transduction
GO:0120195	positive regulation of anther dehiscence
GO:0002717	positive regulation of natural killer cell mediated immunity
GO:1901418	positive regulation of response to ethanol
GO:1900660	positive regulation of emericellamide biosynthetic process
GO:0043536	positive regulation of blood vessel endothelial cell migration
GO:1904109	positive regulation of cholesterol import
GO:0046004	positive regulation of syncytial blastoderm mitotic cell cycle
GO:0046887	positive regulation of hormone secretion
GO:1904337	positive regulation of ductus arteriosus closure
GO:0060640	positive regulation of dentin-containing tooth bud formation by mesenchymal-epithelial signaling
GO:0002579	positive regulation of antigen processing and presentation
GO:0090297	positive regulation of mitochondrial DNA replication
GO:0075299	positive regulation of zygospore formation
GO:1902728	positive regulation of growth factor dependent skeletal muscle satellite cell proliferation
GO:0034137	positive regulation of toll-like receptor 2 signaling pathway
GO:0061931	positive regulation of erythrocyte enucleation
GO:0032062	positive regulation of translation in response to osmotic stress
GO:2000789	positive regulation of venous endothelial cell fate commitment
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading
GO:1901875	positive regulation of post-translational protein modification
GO:0032723	positive regulation of connective tissue growth factor production
GO:1902840	positive regulation of nuclear migration along microtubule
GO:1900721	positive regulation of uterine smooth muscle relaxation
GO:0031140	induction of conjugation upon nutrient starvation
GO:0002038	positive regulation of L-glutamate import across plasma membrane
GO:0071264	positive regulation of translational initiation in response to starvation
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation
GO:0002542	Factor XII activation
GO:1905935	positive regulation of cell fate determination
GO:1902258	positive regulation of apoptotic process involved in outflow tract morphogenesis
