GOID	TERM
GO:0090324	negative regulation of oxidative phosphorylation
GO:1903898	negative regulation of PERK-mediated unfolded protein response
GO:0044131	negative regulation of development of symbiont in host
GO:0045779	negative regulation of bone resorption
GO:1903901	negative regulation of viral life cycle
GO:2000795	negative regulation of epithelial cell proliferation involved in lung morphogenesis
GO:1904033	negative regulation of t-SNARE clustering
GO:0048523	negative regulation of cellular process
GO:0048681	negative regulation of axon regeneration
GO:0043242	negative regulation of protein-containing complex disassembly
GO:0002814	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria
GO:0044871	negative regulation by host of viral glycoprotein metabolic process
GO:1900186	negative regulation of clathrin-dependent endocytosis
GO:0032099	negative regulation of appetite
GO:0045774	negative regulation of beta 2 integrin biosynthetic process
GO:0051154	negative regulation of striated muscle cell differentiation
GO:0075225	negative regulation of sporangium germination
GO:1900717	negative regulation of violaceol II biosynthetic process
GO:0048688	negative regulation of sprouting of injured axon
GO:1905366	negative regulation of intralumenal vesicle formation
GO:2000684	negative regulation of cellular response to X-ray
GO:0075254	negative regulation of uredospore formation
GO:0031582	replication fork arrest at rDNA repeats
GO:0002698	negative regulation of immune effector process
GO:0045928	negative regulation of juvenile hormone metabolic process
GO:1902239	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
GO:1904348	negative regulation of small intestine smooth muscle contraction
GO:0090669	telomerase RNA stabilization
GO:0070425	negative regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
GO:0030809	negative regulation of nucleotide biosynthetic process
GO:0010690	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to stress
GO:1904262	negative regulation of TORC1 signaling
GO:2001145	negative regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity
GO:0045769	negative regulation of asymmetric cell division
GO:1903396	negative regulation of secondary cell septum biogenesis
GO:1901020	negative regulation of calcium ion transmembrane transporter activity
GO:1901958	negative regulation of cutin biosynthetic process
GO:0141196	retrotransposon silencing by piRNA-directed DNA methylation
GO:2000766	negative regulation of cytoplasmic translation
GO:0072200	negative regulation of mesenchymal cell proliferation involved in ureter development
GO:0060149	negative regulation of post-transcriptional gene silencing
GO:2000207	negative regulation of ribosomal small subunit export from nucleus
GO:1904137	negative regulation of convergent extension involved in notochord morphogenesis
GO:0010667	negative regulation of cardiac muscle cell apoptotic process
GO:1905357	negative regulation of snRNA pseudouridine synthesis
GO:0120133	negative regulation of actin cortical patch assembly
GO:1902642	negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process
GO:0098508	endothelial to hematopoietic transition
GO:1904131	negative regulation of convergent extension involved in neural plate elongation
GO:0003340	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis
GO:2000995	negative regulation of mannan catabolic process
GO:0072005	maintenance of kidney identity
GO:2000971	negative regulation of detection of glucose
GO:1901446	negative regulation of response to propan-1-ol
GO:1900653	negative regulation of demethylkotanin biosynthetic process
GO:1904830	negative regulation of aortic smooth muscle cell differentiation
GO:1900349	negative regulation of methane biosynthetic process from methylamine
GO:0042666	negative regulation of ectodermal cell fate specification
GO:0031327	negative regulation of cellular biosynthetic process
GO:0031655	negative regulation of heat dissipation
GO:2000480	negative regulation of cAMP-dependent protein kinase activity
GO:0002692	negative regulation of cellular extravasation
GO:0031645	negative regulation of nervous system process
GO:1905816	negative regulation of dorsal/ventral axon guidance
GO:0045812	negative regulation of Wnt signaling pathway, calcium modulating pathway
GO:1905338	negative regulation of cohesin unloading
GO:1905778	negative regulation of exonuclease activity
GO:2000502	negative regulation of natural killer cell chemotaxis
GO:0050777	negative regulation of immune response
GO:1903675	negative regulation of cap-dependent translational initiation
GO:0010716	negative regulation of extracellular matrix disassembly
GO:2000981	negative regulation of inner ear receptor cell differentiation
GO:0002029	desensitization of G protein-coupled receptor signaling pathway
GO:0043267	negative regulation of potassium ion transport
GO:0070248	negative regulation of natural killer cell apoptotic process
GO:1900142	negative regulation of oligodendrocyte apoptotic process
GO:1900730	negative regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway
GO:0030840	negative regulation of intermediate filament polymerization
GO:1900331	negative regulation of methane biosynthetic process from trimethylamine
GO:2000780	negative regulation of double-strand break repair
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay
GO:0033629	negative regulation of cell adhesion mediated by integrin
GO:0007319	negative regulation of oskar mRNA translation
GO:1905321	negative regulation of mesenchymal stem cell migration
GO:1901346	negative regulation of vasculature development involved in avascular cornea development in camera-type eye
GO:1900498	negative regulation of butyryl-CoA catabolic process to butanol
GO:1900862	negative regulation of cordyol C biosynthetic process
GO:1902723	negative regulation of skeletal muscle satellite cell proliferation
GO:0003108	negative regulation of the force of heart contraction by chemical signal
GO:0043944	negative regulation of asexual sporulation resulting in formation of a cellular spore
GO:1904756	negative regulation of gut granule assembly
GO:1902413	negative regulation of mitotic cytokinesis
GO:0043508	negative regulation of JUN kinase activity
GO:1904723	negative regulation of Wnt-Frizzled-LRP5/6 complex assembly
GO:0010105	negative regulation of ethylene-activated signaling pathway
GO:1902077	negative regulation of lateral motor column neuron migration
GO:0010771	negative regulation of cell morphogenesis
GO:2000117	negative regulation of cysteine-type endopeptidase activity
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0075308	negative regulation of conidium formation
GO:0060702	negative regulation of endoribonuclease activity
GO:1905148	negative regulation of smooth muscle hypertrophy
GO:0070755	negative regulation of interleukin-35 production
GO:1903526	negative regulation of membrane tubulation
GO:0061932	negative regulation of erythrocyte enucleation
GO:0010951	negative regulation of endopeptidase activity
GO:0032372	negative regulation of sterol transport
GO:1904979	negative regulation of endosome organization
GO:1900077	negative regulation of cellular response to insulin stimulus
GO:1904449	negative regulation of aspartate secretion
GO:2000408	negative regulation of T cell extravasation
GO:0001933	negative regulation of protein phosphorylation
GO:0060292	long-term synaptic depression
GO:0150118	negative regulation of cell-substrate junction organization
GO:0042754	negative regulation of circadian rhythm
GO:1903267	negative regulation of ornithine catabolic process
GO:0002817	negative regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria
GO:1900927	negative regulation of L-threonine import across plasma membrane
GO:1903780	negative regulation of cardiac conduction
GO:0071878	negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway
GO:1902054	negative regulation of neosartoricin biosynthetic process
